# column 1: wavelength (micron)
# column 2: specific luminosity (W/Hz)
# column 3: luminosity in bin (Lsun)
# column 4: luminosity fraction for source 1 (1)
1.194106836e+01 2.188716880e+17 1.014181334e+03 1.000000000e+00
1.281765010e+01 1.833821763e+17 7.916221194e+02 1.000000000e+00
1.375858081e+01 1.536472025e+17 6.179028929e+02 1.000000000e+00
1.476858430e+01 1.287336824e+17 4.823058575e+02 1.000000000e+00
1.585273111e+01 1.078598290e+17 3.764652064e+02 1.000000000e+00
1.701646405e+01 9.037062010e+16 2.938509857e+02 1.000000000e+00
1.826562544e+01 7.571724389e+16 2.293662212e+02 1.000000000e+00
1.960648651e+01 6.343987700e+16 1.790324552e+02 1.000000000e+00
2.104577883e+01 5.460284611e+16 1.435553851e+02 1.000000000e+00
2.259072814e+01 4.749241519e+16 1.163223686e+02 1.000000000e+00
2.424909062e+01 4.130791088e+16 9.425556153e+01 1.000000000e+00
2.602919180e+01 3.592875819e+16 7.637491386e+01 1.000000000e+00
2.793996841e+01 3.125008352e+16 6.188629479e+01 1.000000000e+00
2.999101320e+01 2.718067000e+16 5.014622327e+01 1.000000000e+00
3.219262311e+01 2.364117911e+16 4.063328912e+01 1.000000000e+00
3.455585097e+01 2.056260386e+16 3.292499568e+01 1.000000000e+00
3.709256100e+01 1.788492339e+16 2.667899557e+01 1.000000000e+00
3.981548833e+01 1.555593285e+16 2.161788605e+01 1.000000000e+00
4.273830301e+01 1.350872285e+16 1.748905035e+01 1.000000000e+00
4.587567856e+01 1.172962947e+16 1.414721659e+01 1.000000000e+00
4.924336566e+01 1.018484197e+16 1.144394540e+01 1.000000000e+00
5.285827127e+01 8.843502371e+15 9.257219284e+00 1.000000000e+00
5.673854343e+01 7.678816655e+15 7.488336051e+00 1.000000000e+00
6.090366245e+01 6.666473826e+15 6.056503587e+00 1.000000000e+00
6.537453863e+01 5.784200836e+15 4.895577579e+00 1.000000000e+00
7.017361731e+01 5.018692067e+15 3.957180821e+00 1.000000000e+00
7.532499149e+01 4.354494386e+15 3.198658339e+00 1.000000000e+00
8.085452284e+01 3.777957608e+15 2.585365637e+00 1.000000000e+00
8.678997148e+01 3.276563939e+15 2.088903183e+00 1.000000000e+00
9.316113539e+01 2.841712999e+15 1.687775395e+00 1.000000000e+00
1.000000000e+02 2.464573534e+15 1.363675352e+00 1.000000000e+00
